body,published_on,source,tags,title
"In a poor week for the wider markets, a listing on the Gemini exchange put a strong bid under zcash, producing gains of 50 percent.",2018-05-18 18:20:11,coindesk,Markets|News|Markets News|Prices|zcash|Cryptocurrencies,Zcash Leaves Crypto Market Behind with 50 Percent Weekly Spike
"Cryptocurrencies can now be traded on the peer-to-peer online marketplace Openbazaar in addition to physical goods, digital goods, and services. Initially, 44 cryptocurrencies are supported but the development team plans to add more over time. There is no fee for trading cryptocurrencies and no need to register with any service. Also read: Yahoo! Japan Confirms Entrance [&#8230;]The post Openbazaar Enables Decentralized Peer-To-Peer Trading of 44 Cryptocurrencies appeared first on Bitcoin News.",2018-05-17 23:40:27,bitcoin.com,Services|BCH|Bitcoin|bitcoin cash|BTC|Buyers|crypto|Cryptocurrency|Decentralized|Developers|Digital Currency|Exchange|Marketplace|N-Technology|no fee|OB1|OpenBazaar|Order Book|Peer-to-peer|Privacy|Security|Sellers|trading|Vendors|Virtual Currency|Zcash,Openbazaar Enables Decentralized Peer-To-Peer Trading of 44 Cryptocurrencies
"The rush of big money into the cryptocurrency market is continuing at full pace and reshaping the global investment landscape. Two recent examples are Coinbase&#8217;s new institutional focus and Nomura&#8217;s new venture. These stories, and much more, are in today&#8217;s edition of Bitcoin in Brief. Also Read: NY Regulator Approves Bitcoin Cash, Zcash and Litecoin [&#8230;]The post Bitcoin in Brief Wednesday: Coinbase Goes After Big Money as Nomura Creates Komainu appeared first on Bitcoin News.",2018-05-16 10:50:22,bitcoin.com,The Daily|Chicago|Coinbase|coinbase custody|Coinshares|custody|ECoinmerce|institutional|institutional funds|Institutional Money|Institutional Trading|Komainu|Ledger|LedgerX|N-Featured|Nomura|prime|savings accounts|Telegram,Bitcoin in Brief Wednesday: Coinbase Goes After Big Money as Nomura Creates Komainu
Gemini exchange has added zcash trading and custody services in New York after receiving authorization from state's Department of Financial Services.,2018-05-15 17:50:47,coindesk,Regulation|Exchanges|News|US & Canada|Winklevoss|NYDFS|Gemini|zcash,Winklevoss Crypto Exchange Wins Approval to Trade Zcash
Japanese authorities say that international cooperation is necessary.,2018-05-15 14:02:17,financemagnates,News|anonymous|cryptocurrency|dash|Japan|Monero|regulation|Zcash,Money Laundering Via Anonymous Cryptocurrencies Big in Japan
"It has been a rather interesting year for the Gemini cryptocurrency exchange. This platform, operated by the Winklevoss twins, is evolving at an accelerated pace. Earlier this week, the company decided to enable support for additional cryptocurrencies. The newly added coins are Litecoin, Bitcoin Cash, and ZCash. A rather interesting choice, although a positive one...The post Gemini Confirms Imminent Support for Bitcoin Cash, Litecoin, and ZCash appeared first on Bitcoin Network, News, Charts, Guides &amp; Analysis.",2018-05-15 12:52:48,livebitcoinnews,Altcoin News|Bitcoin Cash|gemini|litecoin|Zcash,"Gemini Confirms Imminent Support for Bitcoin Cash, Litecoin, and ZCash"
"The slow but steady growth in the limited trading options available to American investors on regulated exchanges is the main focus of today&#8217;s edition of Bitcoin in Brief. Additionally covered are a surprise resignation, another ransomware attack, and much more. Also Read: Steve Eisman of ‘The Big Short’ Fame: What Value Does Cryptocurrency Actually Add? [&#8230;]The post Bitcoin in Brief Tuesday: NY Regulator Approves Bitcoin Cash, Zcash and Litecoin Trading appeared first on Bitcoin News.",2018-05-15 10:46:31,bitcoin.com,The Daily|BCH Trading|bitcoin cash|Gemini|Gemini Exchange|litecoin|LTC|N-Featured|NYDFS|Zcash,"Bitcoin in Brief Tuesday: NY Regulator Approves Bitcoin Cash, Zcash and Litecoin Trading"
New York State has officially granted Gemini authorization to offer Zcash trading.,2018-05-15 08:54:24,financemagnates,News|crypto|cryptocurrencies|gemini|Winklevoss,Gemini Becomes World’s First Licensed Zcash Exchange
"Over the past 24 hours, the valuation of the cryptocurrency market has increased from $387 billion to $408 billion, by more than $21 billion. Major cryptocurrencies like bitcoin and Ethereum have risen in the 3 to 6 percent range while smaller assets such as Zcash (ZEC), Aelf (ELF), Kyber Network (KNC), and Enigma rose inThe post Zcash Spikes 45% and Ethereum Price Gains 4% in $21 Billion Crypto Market Rebound appeared first on CCN",2018-05-15 08:14:06,ccn,Altcoin Prices|News|Bitcoin price|cryptocurrency|Ethereum News|Zcash,Zcash Spikes 45% and Ethereum Price Gains 4% in $21 Billion Crypto Market Rebound
"The New-York based Gemini cryptocurrency exchange just announced the addition of 3 new cryptocurrencies to their trading lineup. The most surprising addition being ZCash, which was not expected by anybody in the community. ZCash: Privacy Focused, But On a Regulated Exchange The week of the Consensus conference has always been a week of news, innovation, and announcements from major players in the cryptocurrency and blockchain industry. It seems that this year&#8217;s Consensus is no differentRead MoreThe post Winklevoss Twins&#8217; Gemini Exchange Unexpectedly Adds ZCash appeared first on Bitcoinist.com.",2018-05-15 08:00:40,bitcoinist,Altcoin News|Altcoins|Bitcoin Businesses|Companies|Markets and Prices|News|News teaser|Trending|Uncategorized|Altcoin|bitcoin regulation|Cryptocurrency|exchange|gemini|news|regulation|winklevoss|ZCash,Winklevoss Twins’ Gemini Exchange Unexpectedly Adds ZCash
"A pioneer of public-key cryptography said the blockchain boom represents a ""resurgence"" of the work he helped start in the 1970s.",2018-05-15 06:00:18,coindesk,News|Other Public Protocols|Technology News|Distributed Ledger Technology|Cryptography|zcash|Zooko Wilcox|Consensus 2018,Whitfield Diffie Talks Cryptography 'Resurgence' and Blockchain
"FOMO Moments The second day into the week is proving to strengthen the recovery as crypto markets are once again trading above $400 billion. Bitcoin has led the way back up with a 3.5% gain on the day to trade at $8,750. A push towards and over $9k could result in strong gains however technical...The post Asian Cryptocurrency Trading Roundup: Zcash Pumped on Gemini Support appeared first on NewsBTC.",2018-05-15 04:42:00,newsbtc,Altcoins|FOMO|Fundamental|Asian trading session|FOMO moments|Gemini Exchange|ZCash|ZEC,Asian Cryptocurrency Trading Roundup: Zcash Pumped on Gemini Support
"A major US digital asset exchange will soon list Zcash, one of the world’s most privacy-centric cryptocurrencies.",2018-05-14 21:08:23,ethnews.com,wallets and exchanges,NY Regulator Approves Zcash Trading On Gemini Cryptocurrency Exchange
"                        Zcash just became the first privacy coin to earn itself a fiat trading pair on a mainstream American exchange.On Monday, May 14, 2018, a Gemini blog post announced that the Winklevoss-run exchange would list Zcash after it received the go-ahead from the New York State Department of Financial Services (NYSDFS). Opening deposits for Zcash on May 19, 2018, at 9:30 a.m. EST, the exchange will officially commence trading for the asset at 9:30 a.m. EST on May 22, 2018.Zcash utilizes two addresses, shielded and unshielded, to offer anonymity options to its users. Gemini will accept deposits from both addresses out of the gate, but, for the time being, withdrawals can only be made to unshielded addresses until the Gemini team implements withdraw support for shielded address.“Exchanges are the #1 on-ramp from fiat to cryptocurrency so to the extent that someone can use USD to safely purchase zcaxh in an exchange is good for consumer confidence,” Josh Swihart, Marketing Director at Zcash told Bitcoin Magazine.“Privacy is necessary for transacting online and it’s missing from Bitcoin and Ethereum. Having Gemini as a regulated entity bolters that confidence.”Once its market on the exchange is live, Zcash will become the third cryptocurrency to trade on Gemini behind its flagships, bitcoin and ether. According the the NYSDFS, Gemini has also received approval to begin trading Litecoin and Bitcoin Cash, but no offici...",2018-05-14 20:46:28,bitcoinmagazine,Bitcoin|Privacy & security|Digital assets,A Boost for Privacy in Cryptocurrency: Gemini Announces Support for Zcash
"The Gemini exchange has announced that it will soon be adding support for three new cryptocurrencies. The Winklevoss twin&#8217;s trading platform will begin accepting deposits in Zcash on May 19 with the same being extended to Litecoin, Bitcoin Cash, and Ethereum Classic at a later, undisclosed date. Gemini to be the First Fully Licensed Exchange...The post Gemini Exchange to Add Zcash, Bitcoin Cash, Litecoin, and Ethereum Classic appeared first on NewsBTC.",2018-05-14 18:15:24,newsbtc,Altcoins|Bitcoin|Bitcoin Cash|Ethereum Classic|Gemini|Litecoin|ZCash,"Gemini Exchange to Add Zcash, Bitcoin Cash, Litecoin, and Ethereum Classic"
"The zcash price spiked to $345 on Monday after cryptocurrency exchange Gemini announced that it will list the privacy-centric cryptocurrency for trading next week. Zcash Price Spikes to $345 Zcash had entered the day trading just above $250, and it traded close to this mark until shortly after 8:00 UTC. At this point, the zcashThe post Zcash Price Spikes to $345 After Gemini Announces New Trading Pairs appeared first on CCN",2018-05-14 17:40:11,ccn,Altcoin Analysis|Altcoin News|Altcoin Prices|News|cryptocurrency exchange|Gemini|Zcash,Zcash Price Spikes to $345 After Gemini Announces New Trading Pairs
"There has been a lot of speculation regarding the third coin to get added on the Gemini exchange, and it was revealed today that the Winklevoss twins have obtained all licenses to provide Zcash.",2018-05-14 16:45:00,cryptoglobe,,Gemini Becomes The First Licensed Zcash Exchange in the World
"Gemini has become the “world’s first licensed Zcash exchange,” the company announced on Monday. The New York City-based cryptocurrency exchange &#8212; which was founded by Cameron and Tyler Winklevoss &#8212; today revealed that it will open zcash trading markets (ZEC/USD, ZEC/BTC, and ZEC/ETH), which it says makes it the “first licensed Zcash in the world.”The post Winklevoss-Led Gemini Becomes ‘World’s First Licensed Zcash Exchange’ appeared first on CCN",2018-05-14 14:50:24,ccn,Altcoin News|Exchanges|News|bitlicense|cryptocurrency exchange|Gemini|nydfs|winklevoss|Zcash,Winklevoss-Led Gemini Becomes ‘World’s First Licensed Zcash Exchange’
"Just recently researchers from the University College London published a paper about the patterns found in &#8220;shielded&#8221; and &#8220;unshielded&#8221; Zcash transactions. The study explains when users switch between these types of addresses anonymity is degraded. The team concludes that while Zcash transactions can be private, it&#8217;s also possible to diminish privacy if certain usage patterns [&#8230;]The post Research Paper Finds Transaction Patterns Can Degrade Zcash Privacy appeared first on Bitcoin News.",2018-05-14 07:05:13,bitcoin.com,News|Anonymity|Degrade|George Kappos|Haaroon Yousaf|Josh Swihart|Mary Maller|N-Featured|network|pool|Privacy|Research|Sarah Meiklejohn|shielded|Shielded Address|study|university college london|unshielded|Zcash|Zcash transactions|Zooko WIlcox,Research Paper Finds Transaction Patterns Can Degrade Zcash Privacy
Blockchain Projects to be Assessed byRead More &#8594;The post 28 Blockchain Projects to be Assessed by China appeared first on Crypto Core Media.,2018-05-13 11:19:02,cryptocoremedia,Bitcoin|BitShares|Blockchain|ByteCoin|Cardano|China|Cryptocurrencies|Decred|Ethereum|Ethereum Classic|HShare|IOTA|Komodo|Lisk|Litecoin|Monero|NEM|NEO|News|Qtum|Steem|Steemit|Stellar|stratis|Uncategorized|verge|Waves Platform|xCurrent|xRapid|XRP|Zcash|ARK|bitcoin|Bitcoin Cash|Bitshares|blockchain rating|Bytecoin|chinese government|dash|ETC|Ether|komodo|Nano|qtum|Ripple|siacoin|Smart Contracts|stellar|Verge|Waves,28 Blockchain Projects to be Assessed by China
"                        While Bitmain creates new ASIC Antminers to mine any cryptocurrency running Equihash proof of work, the affected cryptocurrencies look at measures to prevent it. New York has a lot of news happening this week, with the New York Stock Exchange's parent company looking to get into bitcoin trading and Blockchain Week kicking off with the CDX Summit. South Korea continues to be a leader in blockchain technology, rolling out new partnerships with neighboring countries, and building out more blockchain technology.Featured stories by Colin Harper, Nick Marinoff and Aaron van Wirdum.Stay on top of the best stories in the bitcoin, blockchain and cryptocurrency industry. Subscribe to our newsletter here.Bitmain’s Antminer Z9 Mini Designed to Mine Zcash, Threatens ASIC ResistanceBitmain announced, via Twitter, the release of its new Antminer Z9 mini, an ASIC miner capable of mining any cryptocurrency running the Equihash proof-of-work (PoW) algorithm. This includes, most notably, Zcash, which is a decentralized and open-source cryptocurrency designed to offer users complete privacy in transactions. Zcash has always used the Equihash PoW mining algorithm to prevent the progress of Zcash ASIC miners and has predominantly been mined by general-purpose GPU chips.The development of ASIC hardware is causing some cryptocurrencies to change their proof-of-work mining algorithm. Bitcoin Gold has a hard fork coming to defea...",2018-05-12 15:22:40,bitcoinmagazine,Bitcoin|Review,"Bitcoin Magazine’s Week in Review: Markets, Miners and Conferences"
